,detected_entity,brand_id,model_id,year,ybm_id,org_id
77504,FORD,10,0,0,0,101385.0
77505,FORD,10,0,2002,0,101398.0
77506,FORD,10,0,0,0,101399.0
77507,FORD,10,0,0,0,101401.0
77508,FORD,10,0,0,0,101479.0
77509,FORD,10,0,0,0,101482.0
77510,FORD,10,0,0,0,101486.0
77511,FORD,10,0,0,0,101487.0
77512,FORD,10,0,0,0,101496.0
77513,FORD,10,0,0,0,101497.0
77514,FORD,10,0,0,0,101498.0
77515,FORD,10,0,0,0,101501.0
77516,FORD,10,0,2003,0,101505.0
77517,FORD,10,0,0,0,101508.0
77518,FORD,10,0,0,0,101521.0
77519,FORD,10,0,0,0,101522.0
77520,FORD,10,0,0,0,101525.0
77521,FORD,10,0,0,0,101641.0
77522,FORD,10,0,0,0,101646.0
77523,FORD,10,0,0,0,101652.0
77524,FORD,10,0,0,0,101655.0
77525,FORD,10,0,0,0,101663.0
77526,FORD,10,0,2003,0,101673.0
77527,FORD,10,0,0,0,101781.0
77528,FORD,10,0,0,0,101782.0
77529,FORD,10,0,0,0,101785.0
77530,FORD,10,0,0,0,101790.0
77531,FORD,10,0,0,0,101798.0
77532,FORD,10,0,0,0,101799.0
77533,FORD,10,0,0,0,101800.0
77534,FORD,10,0,0,0,101802.0
77535,FORD,10,0,0,0,101803.0
77536,FORD,10,0,0,0,102827.0
77537,FORD,10,0,0,0,102828.0
77538,FORD,10,0,0,0,102830.0
77539,FORD,10,0,0,0,102877.0
77540,FORD,10,0,0,0,102878.0
77541,FORD,10,0,0,0,102884.0
77542,FORD,10,0,0,0,102885.0
77543,FORD,10,0,0,0,102891.0
77544,FORD,10,0,0,0,102892.0
77545,FORD,10,0,0,0,102893.0
77546,FORD,10,0,0,0,102894.0
77547,FORD,10,0,2006,0,102897.0
77548,FORD,10,0,0,0,102900.0
77549,FORD,10,0,0,0,102989.0
77550,FORD,10,0,0,0,102990.0
77551,FORD,10,0,0,0,102991.0
77552,FORD,10,0,0,0,102993.0
77553,FORD,10,0,0,0,103011.0
77554,FORD,10,0,0,0,103015.0
77555,FORD,10,0,0,0,103016.0
77556,FORD,10,0,0,0,103020.0
77557,FORD,10,0,0,0,103081.0
77558,FORD,10,0,0,0,103085.0
77559,FORD,10,0,0,0,103092.0
77560,FORD,10,0,0,0,103098.0
77561,FORD,10,0,0,0,103118.0
77562,FORD,10,0,0,0,103121.0
77563,FORD,10,0,0,0,103122.0
77564,FORD,10,0,0,0,103123.0
77565,FORD,10,0,0,0,103128.0
77566,FORD,10,0,0,0,103138.0
77567,FORD,10,0,0,0,103142.0
77568,FORD,10,0,0,0,103143.0
77569,FORD,10,0,0,0,103234.0
77570,FORD,10,0,0,0,103320.0
77571,FORD,10,0,0,0,103323.0
77572,FORD,10,0,0,0,103332.0
77573,FORD,10,0,0,0,103643.0
77574,FORD,10,0,0,0,103648.0
77575,FORD,10,0,0,0,103649.0
77576,FORD,10,0,0,0,103652.0
77577,FORD,10,0,0,0,103723.0
77578,FORD,10,0,0,0,103724.0
77579,FORD,10,0,0,0,103726.0
77580,FORD,10,0,0,0,103736.0
77581,FORD,10,0,0,0,103744.0
77582,FORD,10,0,0,0,103753.0
77583,FORD,10,0,0,0,103755.0
77584,FORD,10,0,0,0,103758.0
77585,FORD,10,0,0,0,103835.0
77586,FORD,10,0,0,0,103837.0
77587,FORD,10,0,0,0,103843.0
77588,FORD,10,0,2002,0,105402.0
77589,FORD,10,0,2004,0,105419.0
77590,FORD,10,0,0,0,105659.0
77591,FORD,10,0,0,0,105726.0
77592,FORD,10,0,0,0,105959.0
77593,FORD,10,0,0,0,105996.0
77594,FORD,10,0,0,0,106058.0
77595,FORD,10,0,0,0,106062.0
77596,FORD,10,0,0,0,106063.0
77597,FORD,10,0,0,0,106065.0
77598,FORD,10,0,0,0,106068.0
77599,FORD,10,0,0,0,106082.0
77600,FORD,10,0,0,0,106155.0
77601,FORD,10,0,0,0,106383.0
77602,FORD,10,0,0,0,106395.0
77603,FORD,10,0,0,0,106545.0
77604,FORD,10,0,0,0,106626.0
77605,FORD,10,0,0,0,106820.0
77606,FORD,10,0,0,0,106877.0
77607,FORD,10,0,0,0,106965.0
77608,FORD,10,0,0,0,107309.0
77609,FORD,10,0,0,0,107441.0
77610,FORD,10,0,0,0,107453.0
77611,FORD,10,0,0,0,107532.0
77612,FORD,10,0,0,0,107602.0
77613,FORD,10,0,0,0,107690.0
77614,FORD,10,0,0,0,107693.0
77615,FORD,10,0,2007,0,107706.0
77616,FORD,10,0,0,0,107756.0
77617,FORD,10,0,0,0,107871.0
77618,FORD,10,0,0,0,107872.0
77619,FORD,10,0,0,0,107879.0
77620,FORD,10,0,0,0,107888.0
77621,FORD,10,0,0,0,107902.0
77622,FORD,10,0,0,0,107964.0
77623,FORD,10,0,0,0,107970.0
77624,FORD,10,0,0,0,108350.0
77625,FORD,10,0,0,0,108403.0
77626,FORD,10,0,0,0,108422.0
77627,FORD,10,0,0,0,108441.0
77628,FORD,10,0,0,0,108447.0
77629,FORD,10,0,0,0,108448.0
77630,FORD,10,0,0,0,108449.0
77631,FORD,10,0,0,0,108463.0
77632,FORD,10,0,0,0,108593.0
77633,FORD,10,0,0,0,108607.0
77634,FORD,10,0,0,0,108613.0
77635,FORD,10,0,0,0,108615.0
77636,FORD,10,0,0,0,108624.0
77637,FORD,10,0,0,0,108705.0
77638,FORD,10,0,0,0,108748.0
77639,FORD,10,0,2008,0,109044.0
77640,FORD,10,0,2011,0,109074.0
77641,FORD,10,0,0,0,109129.0
77642,FORD,10,0,0,0,109160.0
77643,FORD,10,0,0,0,109179.0
77644,FORD,10,0,0,0,109208.0
77645,FORD,10,0,0,0,109538.0
77646,FORD,10,0,0,0,109565.0
77647,FORD,10,0,0,0,109575.0
77648,FORD,10,0,0,0,109584.0
77649,FORD,10,0,0,0,109604.0
77650,FORD,10,0,0,0,109630.0
77651,FORD,10,0,0,0,110048.0
77652,FORD,10,0,2003,0,110210.0
77653,FORD,10,0,0,0,110384.0
77654,FORD,10,0,0,0,110440.0
77655,FORD,10,0,0,0,110522.0
77656,FORD,10,0,0,0,110590.0
77657,FORD,10,0,0,0,110605.0
77658,FORD,10,0,0,0,110610.0
77659,FORD,10,0,0,0,110695.0
77660,FORD,10,0,0,0,110744.0
77661,FORD,10,0,0,0,110765.0
77662,FORD,10,0,2010,0,110832.0
77663,FORD,10,0,2009,0,110939.0
77664,FORD,10,0,2010,0,111248.0
77665,FORD,10,0,0,0,111749.0
77666,FORD,10,0,0,0,111772.0
77667,FORD,10,0,0,0,111836.0
77668,FORD,10,0,0,0,112664.0
77669,FORD,10,0,0,0,112802.0
77670,FORD,10,0,0,0,113084.0
77671,FORD,10,0,0,0,113283.0
77672,FORD,10,0,2002,0,113379.0
77673,FORD,10,0,0,0,113383.0
77674,FORD,10,0,0,0,113917.0
77675,FORD,10,0,0,0,114165.0
77676,FORD,10,0,0,0,114174.0
77677,FORD,10,0,0,0,114657.0
77678,FORD,10,0,0,0,116440.0
77679,FORD,10,0,0,0,116486.0
77680,FORD,10,0,0,0,116488.0
77681,FORD,10,0,0,0,116522.0
77682,FORD,10,0,0,0,116542.0
77683,FORD,10,0,0,0,116744.0
77684,FORD,10,0,0,0,117004.0
77685,FORD,10,0,0,0,117064.0
77686,FORD,10,0,0,0,117095.0
77687,FORD,10,0,0,0,117101.0
77688,FORD,10,0,2007,0,117130.0
77689,FORD,10,0,0,0,117151.0
77690,FORD,10,0,0,0,117559.0
77691,FORD,10,0,0,0,117582.0
77692,FORD,10,0,0,0,117634.0
77693,FORD,10,0,0,0,117757.0
77694,FORD,10,0,0,0,117978.0
77695,FORD,10,0,2005,0,117991.0
77696,FORD,10,0,0,0,118351.0
77697,FORD,10,0,0,0,118388.0
77698,FORD,10,0,2003,0,118408.0
77699,FORD,10,0,2002,0,118486.0
77700,FORD,10,0,0,0,118566.0
77701,FORD,10,0,0,0,119014.0
77702,FORD,10,0,0,0,119063.0
77703,FORD,10,0,0,0,119078.0
77704,FORD,10,0,0,0,120171.0
77705,FORD,10,0,0,0,120178.0
77706,FORD,10,0,0,0,120297.0
77707,FORD,10,0,0,0,120631.0
77708,FORD,10,0,2004,0,120767.0
77709,FORD,10,0,0,0,120823.0
77710,FORD,10,0,0,0,120862.0
77711,FORD,10,0,2008,0,120866.0
77712,FORD,10,0,0,0,120883.0
77713,FORD,10,0,2007,0,121057.0
77714,FORD,10,0,0,0,121143.0
77715,FORD,10,0,2005,0,121587.0
77716,FORD,10,0,0,0,121599.0
77717,FORD,10,0,0,0,121604.0
77718,FORD,10,0,2005,0,121625.0
77719,FORD,10,0,0,0,121976.0
77720,FORD,10,0,0,0,122351.0
77721,FORD,10,0,0,0,122367.0
77722,FORD,10,0,0,0,122368.0
77723,FORD,10,0,0,0,122386.0
77724,FORD,10,0,0,0,122448.0
77725,FORD,10,0,0,0,122451.0
77726,FORD,10,0,0,0,122784.0
77727,FORD,10,0,0,0,122832.0
77728,FORD,10,0,0,0,122861.0
77729,FORD,10,0,0,0,122877.0
77730,FORD,10,0,0,0,122891.0
77731,FORD,10,0,0,0,122899.0
77732,FORD,10,0,0,0,122922.0
77733,FORD,10,0,0,0,122930.0
77734,FORD,10,0,0,0,124031.0
77735,FORD,10,0,2002,0,124118.0
77736,FORD,10,0,0,0,124226.0
77737,FORD,10,0,0,0,124242.0
77738,FORD,10,0,0,0,124255.0
77739,FORD,10,0,0,0,124415.0
77740,FORD,10,0,0,0,124478.0
77741,FORD,10,0,0,0,124637.0
77742,FORD,10,0,0,0,124651.0
77743,FORD,10,0,0,0,124684.0
77744,FORD,10,0,0,0,124696.0
77745,FORD,10,0,0,0,124706.0
77746,FORD,10,0,0,0,124838.0
77747,FORD,10,0,0,0,124940.0
77748,FORD,10,0,0,0,125018.0
77749,FORD,10,0,0,0,125063.0
77750,FORD,10,0,0,0,125433.0
77751,FORD,10,0,0,0,125726.0
77752,FORD,10,0,0,0,125783.0
77753,FORD,10,0,0,0,125985.0
77754,FORD,10,0,0,0,126198.0
77755,FORD,10,0,0,0,126357.0
77756,FORD,10,0,0,0,126446.0
77757,FORD,10,0,0,0,126644.0
77758,FORD,10,0,0,0,126678.0
77759,FORD,10,0,0,0,126733.0
77760,FORD,10,0,0,0,126750.0
77761,FORD,10,0,0,0,126995.0
77762,FORD,10,0,0,0,127000.0
77763,FORD,10,0,0,0,127034.0
77764,FORD,10,0,0,0,127101.0
77765,FORD,10,0,2005,0,127108.0
77766,FORD,10,0,0,0,127391.0
77767,FORD,10,0,0,0,127397.0
77768,FORD,10,0,2003,0,127460.0
77769,FORD,10,0,0,0,127467.0
77770,FORD,10,0,0,0,127494.0
77771,FORD,10,0,0,0,127496.0
77772,FORD,10,0,0,0,127515.0
77773,FORD,10,0,0,0,127788.0
77774,FORD,10,0,0,0,127850.0
77775,FORD,10,0,0,0,128297.0
77776,FORD,10,0,0,0,128943.0
77777,FORD,10,0,0,0,129135.0
77778,FORD,10,0,0,0,129142.0
77779,FORD,10,0,0,0,129318.0
77780,FORD,10,0,0,0,129328.0
77781,FORD,10,0,0,0,129430.0
77782,FORD,10,0,0,0,129608.0
77783,FORD,10,0,0,0,129731.0
77784,FORD,10,0,2006,0,129861.0
77785,FORD,10,0,0,0,129866.0
77786,FORD,10,0,2003,0,130052.0
77787,FORD,10,0,0,0,130110.0
77788,FORD,10,0,0,0,130133.0
77789,FORD,10,0,0,0,130152.0
77790,FORD,10,0,0,0,130180.0
77791,FORD,10,0,0,0,130220.0
77792,FORD,10,0,0,0,130238.0
77793,FORD,10,0,0,0,130390.0
77794,FORD,10,0,0,0,130439.0
77795,FORD,10,0,0,0,130455.0
77796,FORD,10,0,0,0,130460.0
77797,FORD,10,0,0,0,130664.0
77798,FORD,10,0,0,0,130694.0
77799,FORD,10,0,0,0,130978.0
77800,FORD,10,0,0,0,131009.0
77801,FORD,10,0,0,0,131041.0
77802,FORD,10,0,0,0,131116.0
77803,FORD,10,0,0,0,131241.0
77804,FORD,10,0,0,0,131324.0
77805,FORD,10,0,0,0,131336.0
77806,FORD,10,0,0,0,131357.0
77807,FORD,10,0,0,0,132113.0
77808,FORD,10,0,0,0,132115.0
77809,FORD,10,0,0,0,132119.0
77810,FORD,10,0,0,0,132158.0
77811,FORD,10,0,0,0,132162.0
77812,FORD,10,0,0,0,132164.0
77813,FORD,10,0,0,0,132171.0
77814,FORD,10,0,0,0,132215.0
77815,FORD,10,0,2002,0,132220.0
77816,FORD,10,0,0,0,132231.0
77817,FORD,10,0,0,0,132252.0
77818,FORD,10,0,0,0,132262.0
77819,FORD,10,0,0,0,132344.0
77820,FORD,10,0,0,0,132469.0
77821,FORD,10,0,0,0,132475.0
77822,FORD,10,0,2007,0,132488.0
77823,FORD,10,0,0,0,132521.0
77824,FORD,10,0,0,0,132562.0
77825,FORD,10,0,0,0,134065.0
77826,FORD,10,0,0,0,134236.0
77827,FORD,10,0,2004,0,134316.0
77828,FORD,10,0,0,0,134329.0
77829,FORD,10,0,0,0,134419.0
77830,FORD,10,0,0,0,134458.0
77831,FORD,10,0,0,0,134732.0
77832,FORD,10,0,0,0,134859.0
77833,FORD,10,0,2003,0,136142.0
77834,FORD,10,0,0,0,136175.0
77835,FORD,10,0,2005,0,136428.0
77836,FORD,10,0,0,0,136565.0
77837,FORD,10,0,0,0,136586.0
77838,FORD,10,0,0,0,137166.0
77839,FORD,10,0,0,0,137544.0
77840,FORD,10,0,0,0,137557.0
77841,FORD,10,0,0,0,137597.0
77842,FORD,10,0,0,0,137947.0
77843,FORD,10,0,2011,0,137952.0
77844,FORD,10,0,0,0,138089.0
77845,FORD,10,0,0,0,138207.0
77846,FORD,10,0,0,0,138443.0
77847,FORD,10,0,0,0,139036.0
77848,FORD,10,0,0,0,139071.0
77849,FORD,10,0,0,0,139080.0
77850,FORD,10,0,0,0,139142.0
77851,FORD,10,0,0,0,139155.0
77852,FORD,10,0,0,0,139406.0
77853,FORD,10,0,0,0,139457.0
77854,FORD,10,0,0,0,139461.0
77855,FORD,10,0,0,0,139481.0
77856,FORD,10,0,0,0,139498.0
77857,FORD,10,0,2004,0,139798.0
77858,FORD,10,0,0,0,140040.0
77859,FORD,10,0,0,0,140046.0
77860,FORD,10,0,0,0,140050.0
77861,FORD,10,0,0,0,140081.0
77862,FORD,10,0,0,0,140102.0
77863,FORD,10,0,0,0,140104.0
77864,FORD,10,0,0,0,140189.0
77865,FORD,10,0,0,0,140385.0
77866,FORD,10,0,0,0,140396.0
77867,FORD,10,0,0,0,140427.0
77868,FORD,10,0,0,0,140478.0
77869,FORD,10,0,0,0,140544.0
77870,FORD,10,0,0,0,140720.0
77871,FORD,10,0,0,0,140750.0
77872,FORD,10,0,0,0,140771.0
77873,FORD,10,0,0,0,140807.0
77874,FORD,10,0,0,0,140818.0
77875,FORD,10,0,0,0,140824.0
77876,FORD,10,0,0,0,140835.0
77877,FORD,10,0,0,0,140847.0
77878,FORD,10,0,0,0,140860.0
77879,FORD,10,0,2013,0,140972.0
77880,FORD,10,0,0,0,141033.0
77881,FORD,10,0,0,0,141181.0
77882,FORD,10,0,0,0,141847.0
77883,FORD,10,0,0,0,141849.0
77884,FORD,10,0,0,0,142257.0
77885,FORD,10,0,0,0,142643.0
77886,FORD,10,0,0,0,142707.0
77887,FORD,10,0,0,0,142795.0
77888,FORD,10,0,0,0,143111.0
77889,FORD,10,0,0,0,144223.0
77890,FORD,10,0,0,0,144224.0
77891,FORD,10,0,0,0,144582.0
77892,FORD,10,0,2005,0,144991.0
77893,FORD,10,0,0,0,144993.0
77894,FORD,10,0,0,0,145025.0
77895,FORD,10,0,0,0,145057.0
77896,FORD,10,0,0,0,145110.0
77897,FORD,10,0,0,0,145111.0
77898,FORD,10,0,0,0,145185.0
77899,FORD,10,0,0,0,145230.0
77900,FORD,10,0,0,0,145250.0
77901,FORD,10,0,0,0,145261.0
77902,FORD,10,0,0,0,145425.0
77903,FORD,10,0,0,0,145442.0
77904,FORD,10,0,0,0,145484.0
77905,FORD,10,0,0,0,145536.0
77906,FORD,10,0,0,0,145548.0
77907,FORD,10,0,0,0,145553.0
77908,FORD,10,0,0,0,145687.0
77909,FORD,10,0,0,0,145766.0
77910,FORD,10,0,0,0,146863.0
77911,FORD,10,0,0,0,146910.0
77912,FORD,10,0,0,0,147097.0
77913,FORD,10,0,0,0,147541.0
77914,FORD,10,0,0,0,147568.0
77915,FORD,10,0,0,0,148565.0
77916,FORD,10,0,0,0,150583.0
77917,FORD,10,0,2002,0,150957.0
77918,FORD,10,0,0,0,150958.0
77919,FORD,10,0,0,0,151203.0
77920,FORD,10,0,0,0,151274.0
77921,FORD,10,0,0,0,151397.0
77922,FORD,10,0,0,0,152753.0
77923,FORD,10,0,0,0,152904.0
77924,FORD,10,0,0,0,153052.0
77925,FORD,10,0,0,0,153091.0
77926,FORD,10,0,0,0,153099.0
77927,FORD,10,0,0,0,153107.0
77928,FORD,10,0,0,0,153233.0
77929,FORD,10,0,0,0,153254.0
77930,FORD,10,0,0,0,155212.0
77931,FORD,10,0,2012,0,155527.0
77932,FORD,10,0,0,0,155577.0
77933,FORD,10,0,0,0,155621.0
77934,FORD,10,0,0,0,155862.0
77935,FORD,10,0,0,0,156030.0
77936,FORD,10,0,0,0,156195.0
77937,FORD,10,0,0,0,156339.0
77938,FORD,10,0,0,0,156345.0
77939,FORD,10,0,0,0,156682.0
77940,FORD,10,0,0,0,156728.0
77941,FORD,10,0,0,0,156750.0
77942,FORD,10,0,0,0,156751.0
77943,FORD,10,0,0,0,157050.0
77944,FORD,10,0,0,0,157055.0
77945,FORD,10,0,0,0,157401.0
77946,FORD,10,0,0,0,158611.0
77947,FORD,10,0,0,0,158715.0
77948,FORD,10,0,2002,0,158765.0
77949,FORD,10,0,0,0,159055.0
77950,FORD,10,0,0,0,159075.0
77951,FORD,10,0,0,0,159107.0
77952,FORD,10,0,0,0,159112.0
77953,FORD,10,0,0,0,159150.0
77954,FORD,10,0,0,0,159192.0
77955,FORD,10,0,0,0,159389.0
77956,FORD,10,0,0,0,159406.0
77957,FORD,10,0,0,0,159413.0
77958,FORD,10,0,0,0,159425.0
77959,FORD,10,0,0,0,159443.0
77960,FORD,10,0,0,0,159508.0
77961,FORD,10,0,0,0,159518.0
77962,FORD,10,0,0,0,159918.0
77963,FORD,10,0,2010,0,160065.0
77964,FORD,10,0,0,0,160105.0
77965,FORD,10,0,0,0,160256.0
77966,FORD,10,0,0,0,160259.0
77967,FORD,10,0,0,0,160281.0
77968,FORD,10,0,0,0,160712.0
77969,FORD,10,0,0,0,160847.0
77970,FORD,10,0,0,0,160884.0
77971,FORD,10,0,0,0,162172.0
77972,FORD,10,0,2012,0,162202.0
77973,FORD,10,0,2010,0,162244.0
77974,FORD,10,0,2009,0,162401.0
77975,FORD,10,0,0,0,162472.0
77976,FORD,10,0,0,0,162683.0
77977,FORD,10,0,0,0,162684.0
77978,FORD,10,0,0,0,163233.0
77979,FORD,10,0,0,0,163363.0
77980,FORD,10,0,0,0,163482.0
77981,FORD,10,0,0,0,163780.0
77982,FORD,10,0,2003,0,163957.0
77983,FORD,10,0,0,0,164047.0
77984,FORD,10,0,0,0,164149.0
77985,FORD,10,0,0,0,164299.0
77986,FORD,10,0,0,0,164302.0
77987,FORD,10,0,0,0,164376.0
77988,FORD,10,0,0,0,164477.0
77989,FORD,10,0,0,0,164531.0
77990,FORD,10,0,0,0,164556.0
77991,FORD,10,0,0,0,164571.0
77992,FORD,10,0,0,0,164732.0
77993,FORD,10,0,0,0,164735.0
77994,FORD,10,0,0,0,165079.0
77995,FORD,10,0,0,0,165081.0
77996,FORD,10,0,0,0,165106.0
77997,FORD,10,0,0,0,165107.0
77998,FORD,10,0,0,0,165208.0
77999,FORD,10,0,0,0,165482.0
78000,FORD,10,0,0,0,165634.0
78001,FORD,10,0,0,0,165717.0
78002,FORD,10,0,2003,0,165719.0
78003,FORD,10,0,0,0,165721.0
78004,FORD,10,0,0,0,165842.0
78005,FORD,10,0,0,0,166093.0
78006,FORD,10,0,0,0,166095.0
78007,FORD,10,0,0,0,166129.0
78008,FORD,10,0,2002,0,166145.0
78009,FORD,10,0,0,0,166394.0
78010,FORD,10,0,0,0,166395.0
78011,FORD,10,0,0,0,166428.0
78012,FORD,10,0,0,0,166532.0
78013,FORD,10,0,0,0,166534.0
78014,FORD,10,0,0,0,166774.0
78015,FORD,10,0,0,0,166781.0
78016,FORD,10,0,0,0,166983.0
78017,FORD,10,0,0,0,166985.0
78018,FORD,10,0,0,0,167029.0
78019,FORD,10,0,0,0,167254.0
78020,FORD,10,0,0,0,167279.0
78021,FORD,10,0,0,0,167311.0
78022,FORD,10,0,0,0,167626.0
78023,FORD,10,0,0,0,167673.0
78024,FORD,10,0,0,0,167725.0
78025,FORD,10,0,0,0,167844.0
78026,FORD,10,0,0,0,167895.0
78027,FORD,10,0,0,0,168505.0
78028,FORD,10,0,0,0,168930.0
78029,FORD,10,0,0,0,169190.0
78030,FORD,10,0,0,0,169275.0
78031,FORD,10,0,0,0,169303.0
78032,FORD,10,0,0,0,169308.0
78033,FORD,10,0,0,0,169312.0
78034,FORD,10,0,0,0,169519.0
78035,FORD,10,0,0,0,169547.0
78036,FORD,10,0,2011,0,169739.0
78037,FORD,10,0,0,0,169763.0
78038,FORD,10,0,0,0,169936.0
78039,FORD,10,0,0,0,170016.0
78040,FORD,10,0,0,0,170018.0
78041,FORD,10,0,0,0,170318.0
78042,FORD,10,0,0,0,171572.0
78043,FORD,10,0,2004,0,171969.0
78044,FORD,10,0,2006,0,172266.0
78045,FORD,10,0,0,0,172951.0
78046,FORD,10,0,0,0,173188.0
78047,FORD,10,0,0,0,175657.0
78048,FORD,10,0,0,0,176256.0
78049,FORD,10,0,0,0,176297.0
78050,FORD,10,0,0,0,176613.0
78051,FORD,10,0,0,0,176624.0
78052,FORD,10,0,2003,0,176775.0
78053,FORD,10,0,0,0,176917.0
78054,FORD,10,0,0,0,177074.0
78055,FORD,10,0,0,0,177901.0
78056,FORD,10,0,0,0,177922.0
78057,FORD,10,0,0,0,178027.0
78058,FORD,10,0,0,0,178042.0
78059,FORD,10,0,0,0,178182.0
78060,FORD,10,0,0,0,178207.0
78061,FORD,10,0,0,0,178236.0
78062,FORD,10,0,0,0,178239.0
78063,FORD,10,0,0,0,178270.0
78064,FORD,10,0,0,0,178274.0
78065,FORD,10,0,0,0,178532.0
78066,FORD,10,0,0,0,178540.0
78067,FORD,10,0,0,0,178544.0
78068,FORD,10,0,0,0,178595.0
78069,FORD,10,0,0,0,178901.0
78070,FORD,10,0,0,0,178924.0
78071,FORD,10,0,0,0,179195.0
78072,FORD,10,0,0,0,179200.0
78073,FORD,10,0,0,0,179205.0
78074,FORD,10,0,0,0,179410.0
78075,FORD,10,0,0,0,179413.0
78076,FORD,10,0,0,0,179509.0
78077,FORD,10,0,0,0,179510.0
78078,FORD,10,0,0,0,179515.0
78079,FORD,10,0,0,0,179517.0
78080,FORD,10,0,0,0,179525.0
78081,FORD,10,0,0,0,179545.0
78082,FORD,10,0,0,0,179557.0
78083,FORD,10,0,0,0,179568.0
78084,FORD,10,0,0,0,179579.0
78085,FORD,10,0,0,0,179617.0
78086,FORD,10,0,0,0,179621.0
78087,FORD,10,0,0,0,179623.0
78088,FORD,10,0,0,0,179624.0
78089,FORD,10,0,0,0,179625.0
78090,FORD,10,0,0,0,179628.0
78091,FORD,10,0,0,0,179629.0
78092,FORD,10,0,0,0,179638.0
78093,FORD,10,0,0,0,179640.0
78094,FORD,10,0,0,0,179671.0
78095,FORD,10,0,0,0,179686.0
78096,FORD,10,0,0,0,179690.0
78097,FORD,10,0,0,0,179705.0
78098,FORD,10,0,0,0,179710.0
78099,FORD,10,0,0,0,179711.0
78100,FORD,10,0,2012,0,179724.0
78101,FORD,10,0,0,0,179725.0
78102,FORD,10,0,2010,0,179732.0
78103,FORD,10,0,0,0,179742.0
78104,FORD,10,0,2013,0,179744.0
78105,FORD,10,0,0,0,179756.0
78106,FORD,10,0,0,0,179761.0
78107,FORD,10,0,0,0,179772.0
78108,FORD,10,0,0,0,179790.0
78109,FORD,10,0,0,0,179792.0
78110,FORD,10,0,0,0,179826.0
78111,FORD,10,0,0,0,179836.0
78112,FORD,10,0,0,0,179837.0
78113,FORD,10,0,0,0,179839.0
78114,FORD,10,0,0,0,179840.0
78115,FORD,10,0,0,0,179847.0
78116,FORD,10,0,0,0,179918.0
78117,FORD,10,0,0,0,179954.0
78118,FORD,10,0,0,0,180069.0
78119,FORD,10,0,0,0,180119.0
78120,FORD,10,0,0,0,180149.0
78121,FORD,10,0,0,0,180344.0
78122,FORD,10,0,0,0,180369.0
78123,FORD,10,0,0,0,180391.0
78124,FORD,10,0,0,0,180474.0
78125,FORD,10,0,2003,0,182006.0
78126,FORD,10,0,0,0,182008.0
78127,FORD,10,0,0,0,182011.0
78128,FORD,10,0,0,0,182013.0
78129,FORD,10,0,0,0,182108.0
78130,FORD,10,0,0,0,182414.0
78131,FORD,10,0,0,0,182482.0
78132,FORD,10,0,0,0,182496.0
78133,FORD,10,0,0,0,182604.0
78134,FORD,10,0,0,0,182614.0
78135,FORD,10,0,0,0,182620.0
78136,FORD,10,0,0,0,182621.0
78137,FORD,10,0,0,0,182652.0
78138,FORD,10,0,0,0,182655.0
78139,FORD,10,0,0,0,182660.0
78140,FORD,10,0,0,0,182691.0
78141,FORD,10,0,0,0,182760.0
78142,FORD,10,0,0,0,182775.0
78143,FORD,10,0,2009,0,182788.0
78144,FORD,10,0,0,0,182849.0
78145,FORD,10,0,2007,0,182996.0
78146,FORD,10,0,0,0,183033.0
78147,FORD,10,0,2007,0,183044.0
78148,FORD,10,0,0,0,183055.0
78149,FORD,10,0,2012,0,183060.0
78150,FORD,10,0,0,0,183104.0
78151,FORD,10,0,2012,0,183214.0
78152,FORD,10,0,0,0,183224.0
78153,FORD,10,0,0,0,183701.0
78154,FORD,10,0,0,0,183772.0
78155,FORD,10,0,0,0,184041.0
78156,FORD,10,0,2003,0,184255.0
78157,FORD,10,0,0,0,184321.0
78158,FORD,10,0,0,0,184343.0
78159,FORD,10,0,0,0,184500.0
78160,FORD,10,0,0,0,184541.0
78161,FORD,10,0,0,0,184636.0
78162,FORD,10,0,0,0,185149.0
78163,FORD,10,0,0,0,185405.0
78164,FORD,10,0,0,0,185408.0
78165,FORD,10,0,0,0,185531.0
78166,FORD,10,0,0,0,185653.0
78167,FORD,10,0,0,0,185781.0
78168,FORD,10,0,0,0,186054.0
78169,FORD,10,0,0,0,186077.0
78170,FORD,10,0,0,0,186420.0
78171,FORD,10,0,0,0,186433.0
78172,FORD,10,0,0,0,186516.0
78173,FORD,10,0,0,0,186539.0
78174,FORD,10,0,0,0,186552.0
78175,FORD,10,0,0,0,186557.0
78176,FORD,10,0,0,0,186565.0
78177,FORD,10,0,0,0,186782.0
78178,FORD,10,0,0,0,186895.0
78179,FORD,10,0,0,0,186925.0
78180,FORD,10,0,0,0,186962.0
78181,FORD,10,0,0,0,187347.0
78182,FORD,10,0,0,0,187352.0
78183,FORD,10,0,0,0,187447.0
78184,FORD,10,0,0,0,187451.0
78185,FORD,10,0,0,0,187557.0
78186,FORD,10,0,0,0,188455.0
78187,FORD,10,0,0,0,188504.0
78188,FORD,10,0,0,0,188528.0
78189,FORD,10,0,0,0,188578.0
78190,FORD,10,0,0,0,188744.0
78191,FORD,10,0,0,0,188748.0
78192,FORD,10,0,0,0,188772.0
78193,FORD,10,0,0,0,188914.0
78194,FORD,10,0,0,0,189360.0
78195,FORD,10,0,0,0,190432.0
78196,FORD,10,0,0,0,191237.0
78197,FORD,10,0,0,0,191300.0
78198,FORD,10,0,0,0,191555.0
