brand,model_fromsales,year,model_id,brand_id,yb_id,ybm_id
FORD,FUSION,2009,127,10,105,1499
FORD,FUSION,2010,127,10,106,1711
FORD,FUSION,2011,127,10,107,1903
FORD,FUSION,2012,127,10,108,2088
FORD,FUSION,2013,127,10,109,2274
FORD,MUSTANG,2002,128,10,98,62
FORD,MUSTANG,2003,128,10,99,247
FORD,MUSTANG,2004,128,10,100,441
FORD,MUSTANG,2005,128,10,101,656
FORD,MUSTANG,2006,128,10,102,864
FORD,MUSTANG,2007,128,10,103,1069
FORD,MUSTANG,2008,128,10,104,1282
FORD,MUSTANG,2009,128,10,105,1500
FORD,MUSTANG,2011,128,10,107,1904
FORD,MUSTANG,2012,128,10,108,2089
FORD,MUSTANG,2013,128,10,109,2275
FORD,RANGER,2003,129,10,99,248
FORD,RANGER,2004,129,10,100,442
FORD,RANGER,2005,129,10,101,657
FORD,RANGER,2006,129,10,102,865
FORD,RANGER,2007,129,10,103,1070
FORD,RANGER,2008,129,10,104,1283
FORD,RANGER,2009,129,10,105,1501
FORD,RANGER,2010,129,10,106,1712
FORD,TAURUS,2002,130,10,98,63
FORD,TAURUS,2003,130,10,99,249
FORD,TAURUS,2004,130,10,100,443
FORD,TAURUS,2005,130,10,101,658
FORD,TAURUS,2006,130,10,102,866
FORD,TAURUS,2007,130,10,103,1071
FORD,TAURUS,2009,130,10,105,1502
FORD,TAURUS,2011,130,10,107,1905
FORD,TAURUS,2012,130,10,108,2090
FORD,TAURUS,2013,130,10,109,2276
FORD,TAURUS X,2008,131,10,104,1284
FORD,TAURUS X,2009,131,10,105,1503
FORD,THUNDERBIRD,2002,132,10,98,64
FORD,THUNDERBIRD,2003,132,10,99,250
FORD,THUNDERBIRD,2004,132,10,100,444
FORD,THUNDERBIRD,2005,132,10,101,659
FORD,TRANSIT CONNECT,2010,133,10,106,1713
FORD,WINDSTAR PASS,2002,134,10,98,65
FORD,WINDSTAR PASS,2003,134,10,99,251
GMC,ACADIA,2007,135,11,115,1072
GMC,ACADIA,2008,135,11,116,1285
GMC,ACADIA,2009,135,11,117,1504
GMC,ACADIA,2010,135,11,118,1714
GMC,ACADIA,2011,135,11,119,1906
GMC,ACADIA,2012,135,11,120,2091
GMC,ACADIA,2013,135,11,121,2277
GMC,CANYON,2005,136,11,113,660
GMC,CANYON,2006,136,11,114,867
GMC,CANYON,2007,136,11,115,1073
GMC,CANYON,2008,136,11,116,1286
GMC,CANYON,2009,136,11,117,1505
GMC,CANYON,2010,136,11,118,1715
GMC,ENVOY,2002,137,11,110,66
GMC,ENVOY,2003,137,11,111,252
GMC,ENVOY,2004,137,11,112,445
GMC,ENVOY,2005,137,11,113,661
GMC,ENVOY,2006,137,11,114,868
GMC,ENVOY,2007,137,11,115,1074
GMC,ENVOY,2008,137,11,116,1287
GMC,ENVOY,2009,137,11,117,1506
GMC,SAFARI PASS,2002,138,11,110,67
GMC,SAFARI PASS,2003,138,11,111,253
GMC,SAFARI PASS,2004,138,11,112,446
GMC,SAFARI PASS,2005,138,11,113,662
GMC,SAVANA CARGO,2002,139,11,110,68
GMC,SAVANA CARGO,2003,139,11,111,254
GMC,SAVANA CARGO,2004,139,11,112,447
GMC,SAVANA CARGO,2005,139,11,113,663
GMC,SAVANA CARGO,2006,139,11,114,869
GMC,SAVANA CARGO,2007,139,11,115,1075
GMC,SAVANA PASS,2003,140,11,111,255
GMC,SAVANA PASS,2005,140,11,113,664
GMC,SIERRA,2002,141,11,110,69
GMC,SIERRA,2003,141,11,111,256
GMC,SIERRA,2004,141,11,112,448
GMC,SIERRA,2006,141,11,114,870
GMC,SIERRA,2007,141,11,115,1076
GMC,SIERRA,2008,141,11,116,1288
GMC,SIERRA,2009,141,11,117,1507
GMC,SIERRA,2010,141,11,118,1716
GMC,SIERRA,2011,141,11,119,1907
GMC,SIERRA,2012,141,11,120,2092
GMC,SIERRA,2013,141,11,121,2278
GMC,SONOMA,2002,142,11,110,70
GMC,SONOMA,2003,142,11,111,257
GMC,SONOMA,2004,142,11,112,449
GMC,TERRAIN,2010,143,11,118,1717
GMC,TERRAIN,2011,143,11,119,1908
GMC,TERRAIN,2013,143,11,121,2279
GMC,YUKON,2002,144,11,110,71
GMC,YUKON,2003,144,11,111,258
GMC,YUKON,2004,144,11,112,450
GMC,YUKON,2005,144,11,113,665
GMC,YUKON,2006,144,11,114,871
GMC,YUKON,2007,144,11,115,1077
GMC,YUKON,2008,144,11,116,1289
GMC,YUKON,2009,144,11,117,1508
GMC,YUKON,2010,144,11,118,1718
GMC,YUKON XL,2003,145,11,111,259
GMC,YUKON XL,2004,145,11,112,451
GMC,YUKON XL,2005,145,11,113,666
GMC,YUKON XL,2006,145,11,114,872
GMC,YUKON XL,2007,145,11,115,1078
GMC,YUKON XL,2008,145,11,116,1290
GMC,YUKON XL,2009,145,11,117,1509
GMC,YUKON XL,2010,145,11,118,1719
GMC,YUKON XL,2012,145,11,120,2093
HONDA,ACCORD,2002,146,12,122,72
HONDA,ACCORD,2004,146,12,124,452
HONDA,ACCORD,2005,146,12,125,667
HONDA,ACCORD,2006,146,12,126,873
HONDA,ACCORD,2007,146,12,127,1079
HONDA,ACCORD,2008,146,12,128,1291
HONDA,ACCORD,2009,146,12,129,1510
HONDA,ACCORD,2010,146,12,130,1720
HONDA,ACCORD,2011,146,12,131,1909
HONDA,ACCORD,2012,146,12,132,2094
HONDA,ACCORD,2013,146,12,133,2280
HONDA,CIVIC,2002,147,12,122,73
HONDA,CIVIC,2004,147,12,124,453
HONDA,CIVIC,2005,147,12,125,668
HONDA,CIVIC,2007,147,12,127,1080
HONDA,CIVIC,2008,147,12,128,1292
HONDA,CIVIC,2010,147,12,130,1721
HONDA,CIVIC,2011,147,12,131,1910
HONDA,CIVIC,2012,147,12,132,2095
HONDA,CIVIC,2013,147,12,133,2281
HONDA,CR-V,2002,148,12,122,74
HONDA,CR-V,2003,148,12,123,260
HONDA,CR-V,2004,148,12,124,454
HONDA,CR-V,2005,148,12,125,669
HONDA,CR-V,2006,148,12,126,874
HONDA,CR-V,2007,148,12,127,1081
HONDA,CR-V,2008,148,12,128,1293
HONDA,CR-V,2009,148,12,129,1511
HONDA,CR-V,2010,148,12,130,1722
HONDA,CR-V,2011,148,12,131,1911
HONDA,CR-V,2012,148,12,132,2096
HONDA,CR-V,2013,148,12,133,2282
HONDA,CR-Z,2011,149,12,131,1912
HONDA,CR-Z,2012,149,12,132,2097
HONDA,CR-Z,2013,149,12,133,2283
HONDA,CROSSTOUR,2010,150,12,130,1723
HONDA,CROSSTOUR,2011,150,12,131,1913
HONDA,CROSSTOUR,2013,150,12,133,2284
HONDA,ELEMENT,2003,151,12,123,261
HONDA,ELEMENT,2004,151,12,124,455
HONDA,ELEMENT,2005,151,12,125,670
HONDA,ELEMENT,2007,151,12,127,1082
HONDA,ELEMENT,2008,151,12,128,1294
HONDA,ELEMENT,2009,151,12,129,1512
HONDA,ELEMENT,2010,151,12,130,1724
HONDA,ELEMENT,2011,151,12,131,1914
HONDA,FIT,2007,152,12,127,1083
HONDA,FIT,2008,152,12,128,1295
HONDA,FIT,2009,152,12,129,1513
HONDA,FIT,2010,152,12,130,1725
HONDA,FIT,2011,152,12,131,1915
HONDA,FIT,2012,152,12,132,2098
HONDA,FIT,2013,152,12,133,2285
HONDA,INSIGHT,2002,153,12,122,75
HONDA,INSIGHT,2003,153,12,123,262
HONDA,INSIGHT,2004,153,12,124,456
HONDA,INSIGHT,2005,153,12,125,671
HONDA,INSIGHT,2006,153,12,126,875
HONDA,INSIGHT,2010,153,12,130,1726
HONDA,INSIGHT,2011,153,12,131,1916
HONDA,INSIGHT,2012,153,12,132,2099
HONDA,INSIGHT,2013,153,12,133,2286
HONDA,ODYSSEY,2002,154,12,122,76
HONDA,ODYSSEY,2003,154,12,123,263
HONDA,ODYSSEY,2004,154,12,124,457
HONDA,ODYSSEY,2005,154,12,125,672
HONDA,ODYSSEY,2006,154,12,126,876
HONDA,ODYSSEY,2008,154,12,128,1296
HONDA,ODYSSEY,2009,154,12,129,1514
HONDA,ODYSSEY,2010,154,12,130,1727
HONDA,ODYSSEY,2011,154,12,131,1917
HONDA,ODYSSEY,2012,154,12,132,2100
HONDA,ODYSSEY,2013,154,12,133,2287
HONDA,PASSPORT,2002,155,12,122,77
HONDA,PILOT,2003,156,12,123,264
HONDA,PILOT,2004,156,12,124,458
HONDA,PILOT,2005,156,12,125,673
HONDA,PILOT,2006,156,12,126,877
HONDA,PILOT,2007,156,12,127,1084
HONDA,PILOT,2008,156,12,128,1297
HONDA,PILOT,2009,156,12,129,1515
HONDA,PILOT,2010,156,12,130,1728
HONDA,PILOT,2011,156,12,131,1918
HONDA,PILOT,2012,156,12,132,2101
HONDA,PILOT,2013,156,12,133,2288
HONDA,RIDGELINE,2006,157,12,126,878
HONDA,RIDGELINE,2007,157,12,127,1085
HONDA,RIDGELINE,2008,157,12,128,1298
HONDA,RIDGELINE,2009,157,12,129,1516
HONDA,RIDGELINE,2010,157,12,130,1729
HONDA,RIDGELINE,2011,157,12,131,1919
HONDA,RIDGELINE,2012,157,12,132,2102
HONDA,RIDGELINE,2013,157,12,133,2289
HONDA,S2000,2002,158,12,122,78
HONDA,S2000,2003,158,12,123,265
HONDA,S2000,2004,158,12,124,459
HONDA,S2000,2005,158,12,125,674
HONDA,S2000,2006,158,12,126,879
HONDA,S2000,2007,158,12,127,1086
HONDA,S2000,2008,158,12,128,1299
HUMMER,H3,2009,159,13,134,1517
HUMMER,H3T,2009,160,13,134,1518
HYUNDAI,ACCENT,2002,161,14,135,79
HYUNDAI,ACCENT,2003,161,14,136,266
HYUNDAI,ACCENT,2004,161,14,137,460
HYUNDAI,ACCENT,2006,161,14,139,880
HYUNDAI,ACCENT,2008,161,14,141,1300
HYUNDAI,ACCENT,2009,161,14,142,1519
HYUNDAI,ACCENT,2010,161,14,143,1730
HYUNDAI,ACCENT,2012,161,14,145,2103
HYUNDAI,ACCENT,2013,161,14,146,2290
HYUNDAI,AZERA,2007,162,14,140,1087
HYUNDAI,AZERA,2008,162,14,141,1301
HYUNDAI,AZERA,2009,162,14,142,1520
HYUNDAI,AZERA,2010,162,14,143,1731
HYUNDAI,AZERA,2013,162,14,146,2291
HYUNDAI,ELANTRA,2002,163,14,135,80
HYUNDAI,ELANTRA,2003,163,14,136,267
HYUNDAI,ELANTRA,2004,163,14,137,461
HYUNDAI,ELANTRA,2005,163,14,138,675
HYUNDAI,ELANTRA,2006,163,14,139,881
HYUNDAI,ELANTRA,2007,163,14,140,1088
HYUNDAI,ELANTRA,2008,163,14,141,1302
HYUNDAI,ELANTRA,2009,163,14,142,1521
HYUNDAI,ELANTRA,2010,163,14,143,1732
HYUNDAI,ELANTRA,2011,163,14,144,1920
HYUNDAI,ELANTRA,2012,163,14,145,2104
HYUNDAI,ELANTRA,2013,163,14,146,2292
HYUNDAI,ENTOURAGE,2007,164,14,140,1089
HYUNDAI,ENTOURAGE,2008,164,14,141,1303
HYUNDAI,EQUUS,2011,165,14,144,1921
HYUNDAI,EQUUS,2012,165,14,145,2105
HYUNDAI,EQUUS,2013,165,14,146,2293
HYUNDAI,GENESIS,2009,166,14,142,1522
HYUNDAI,GENESIS,2010,166,14,143,1733
HYUNDAI,GENESIS,2011,166,14,144,1922
HYUNDAI,GENESIS,2012,166,14,145,2106
HYUNDAI,GENESIS,2013,166,14,146,2294
HYUNDAI,SANTA FE,2002,167,14,135,81
HYUNDAI,SANTA FE,2003,167,14,136,268
HYUNDAI,SANTA FE,2004,167,14,137,462
HYUNDAI,SANTA FE,2005,167,14,138,676
HYUNDAI,SANTA FE,2006,167,14,139,882
HYUNDAI,SANTA FE,2007,167,14,140,1090
HYUNDAI,SANTA FE,2008,167,14,141,1304
HYUNDAI,SANTA FE,2009,167,14,142,1523
HYUNDAI,SANTA FE,2010,167,14,143,1734
HYUNDAI,SANTA FE,2011,167,14,144,1923
HYUNDAI,SANTA FE,2012,167,14,145,2107
HYUNDAI,SANTA FE,2013,167,14,146,2295
HYUNDAI,SONATA,2002,168,14,135,82
HYUNDAI,SONATA,2003,168,14,136,269
HYUNDAI,SONATA,2004,168,14,137,463
HYUNDAI,SONATA,2005,168,14,138,677
HYUNDAI,SONATA,2006,168,14,139,883
HYUNDAI,SONATA,2007,168,14,140,1091
HYUNDAI,SONATA,2008,168,14,141,1305
HYUNDAI,SONATA,2009,168,14,142,1524
HYUNDAI,SONATA,2010,168,14,143,1735
HYUNDAI,SONATA,2011,168,14,144,1924
HYUNDAI,SONATA,2012,168,14,145,2108
HYUNDAI,SONATA,2013,168,14,146,2296
HYUNDAI,TIBURON,2003,169,14,136,270
HYUNDAI,TIBURON,2004,169,14,137,464
HYUNDAI,TIBURON,2005,169,14,138,678
HYUNDAI,TIBURON,2007,169,14,140,1092
HYUNDAI,TIBURON,2008,169,14,141,1306
HYUNDAI,TUCSON,2005,170,14,138,679
HYUNDAI,TUCSON,2006,170,14,139,884
HYUNDAI,TUCSON,2007,170,14,140,1093
HYUNDAI,TUCSON,2008,170,14,141,1307
HYUNDAI,TUCSON,2009,170,14,142,1525
HYUNDAI,TUCSON,2010,170,14,143,1736
HYUNDAI,TUCSON,2012,170,14,145,2109
HYUNDAI,TUCSON,2013,170,14,146,2297
HYUNDAI,VELOSTER,2012,171,14,145,2110
HYUNDAI,VELOSTER,2013,171,14,146,2298
HYUNDAI,VERACRUZ,2008,172,14,141,1308
HYUNDAI,VERACRUZ,2009,172,14,142,1526
HYUNDAI,VERACRUZ,2010,172,14,143,1737
HYUNDAI,VERACRUZ,2011,172,14,144,1925
HYUNDAI,XG350,2002,173,14,135,83
HYUNDAI,XG350,2003,173,14,136,271
HYUNDAI,XG350,2004,173,14,137,465
HYUNDAI,XG350,2005,173,14,138,680
INFINITI,EX,2008,174,15,153,1309
INFINITI,EX,2010,174,15,155,1738
INFINITI,EX,2011,174,15,156,1926
INFINITI,FX,2003,175,15,148,272
INFINITI,FX,2004,175,15,149,466
INFINITI,FX,2005,175,15,150,681
INFINITI,FX,2006,175,15,151,885
INFINITI,FX,2007,175,15,152,1094
INFINITI,FX,2008,175,15,153,1310
INFINITI,FX,2009,175,15,154,1527
INFINITI,FX,2010,175,15,155,1739
INFINITI,FX,2011,175,15,156,1927
INFINITI,FX,2012,175,15,157,2111
INFINITI,FX,2013,175,15,158,2299
INFINITI,G20,2002,176,15,147,84
INFINITI,G35/37,2006,177,15,151,886
INFINITI,G35/37,2007,177,15,152,1095
INFINITI,G35/37,2008,177,15,153,1311
INFINITI,G35/37,2009,177,15,154,1528
INFINITI,G35/37,2010,177,15,155,1740
INFINITI,G35/37,2011,177,15,156,1928
INFINITI,G35/37,2012,177,15,157,2112
INFINITI,G35/37,2013,177,15,158,2300
INFINITI,I35,2002,178,15,147,85
INFINITI,I35,2003,178,15,148,273
INFINITI,I35,2004,178,15,149,467
INFINITI,JX,2013,179,15,158,2301
INFINITI,M35/45,2003,180,15,148,274
INFINITI,M35/45,2004,180,15,149,468
INFINITI,M35/45,2006,180,15,151,887
INFINITI,M35/45,2007,180,15,152,1096
INFINITI,M35/45,2009,180,15,154,1529
INFINITI,M35/45,2010,180,15,155,1741
INFINITI,M35/45,2011,180,15,156,1929
INFINITI,M35/45,2013,180,15,158,2302
INFINITI,Q45,2002,181,15,147,86
INFINITI,Q45,2003,181,15,148,275
INFINITI,Q45,2004,181,15,149,469
INFINITI,Q45,2005,181,15,150,682
INFINITI,Q45,2006,181,15,151,888
INFINITI,QX4,2002,182,15,147,87
INFINITI,QX4,2003,182,15,148,276
INFINITI,QX56,2004,183,15,149,470
INFINITI,QX56,2005,183,15,150,683
INFINITI,QX56,2007,183,15,152,1097
INFINITI,QX56,2008,183,15,153,1312
INFINITI,QX56,2009,183,15,154,1530
INFINITI,QX56,2010,183,15,155,1742
INFINITI,QX56,2011,183,15,156,1930
INFINITI,QX56,2012,183,15,157,2113
INFINITI,QX56,2013,183,15,158,2303
ISUZU,ASCENDER,2003,184,16,160,277
ISUZU,ASCENDER,2004,184,16,161,471
ISUZU,ASCENDER,2006,184,16,162,889
ISUZU,ASCENDER,2007,184,16,163,1098
ISUZU,AXIOM,2002,185,16,159,88
ISUZU,AXIOM,2003,185,16,160,278
ISUZU,AXIOM,2004,185,16,161,472
ISUZU,RODEO,2002,186,16,159,89
ISUZU,RODEO,2003,186,16,160,279
ISUZU,RODEO,2004,186,16,161,473
ISUZU,TROOPER,2002,187,16,159,90
ISUZU,i-SERIES,2006,188,16,162,890
ISUZU,i-SERIES,2007,188,16,163,1099
JAGUAR,S-TYPE,2002,189,17,164,91
JAGUAR,S-TYPE,2004,189,17,166,474
JAGUAR,S-TYPE,2005,189,17,167,684
JAGUAR,S-TYPE,2006,189,17,168,891
JAGUAR,S-TYPE,2007,189,17,169,1100
JAGUAR,X-TYPE,2002,190,17,164,92
JAGUAR,X-TYPE,2003,190,17,165,280
JAGUAR,X-TYPE,2004,190,17,166,475
JAGUAR,X-TYPE,2005,190,17,167,685
JAGUAR,X-TYPE,2006,190,17,168,892
JAGUAR,X-TYPE,2007,190,17,169,1101
JAGUAR,X-TYPE,2008,190,17,170,1313
JAGUAR,XF,2009,191,17,171,1531
JAGUAR,XF,2010,191,17,172,1743
JAGUAR,XF,2011,191,17,173,1931
JAGUAR,XF,2013,191,17,174,2304
JAGUAR,XJ6/8,2002,192,17,164,93
JAGUAR,XJ6/8,2003,192,17,165,281
JAGUAR,XJ6/8,2004,192,17,166,476
JAGUAR,XJ6/8,2005,192,17,167,686
JAGUAR,XJ6/8,2006,192,17,168,893
JAGUAR,XJ6/8,2007,192,17,169,1102
JAGUAR,XJ6/8,2008,192,17,170,1314
JAGUAR,XJ6/8,2009,192,17,171,1532
JAGUAR,XJ6/8,2011,192,17,173,1932
JAGUAR,XJ6/8,2013,192,17,174,2305
JAGUAR,XJR,2002,193,17,164,94
JAGUAR,XJR,2003,193,17,165,282
JAGUAR,XJR,2004,193,17,166,477
JAGUAR,XJR,2005,193,17,167,687
JAGUAR,XJR,2006,193,17,168,894
JAGUAR,XK8,2002,194,17,164,95
JAGUAR,XK8,2003,194,17,165,283
JAGUAR,XK8,2004,194,17,166,478
JAGUAR,XK8,2005,194,17,167,688
JAGUAR,XK8,2007,194,17,169,1103
JAGUAR,XK8,2008,194,17,170,1315
JAGUAR,XK8,2009,194,17,171,1533
JAGUAR,XK8,2010,194,17,172,1744
JEEP,COMMANDER,2006,195,18,179,895
JEEP,COMMANDER,2007,195,18,180,1104
JEEP,COMMANDER,2008,195,18,181,1316
JEEP,COMMANDER,2009,195,18,182,1534
JEEP,COMMANDER,2010,195,18,183,1745
JEEP,COMPASS,2007,196,18,180,1105
JEEP,COMPASS,2008,196,18,181,1317
JEEP,COMPASS,2009,196,18,182,1535
JEEP,COMPASS,2010,196,18,183,1746
JEEP,COMPASS,2011,196,18,184,1933
JEEP,COMPASS,2012,196,18,185,2114
JEEP,GRAND CHEROKEE,2002,197,18,175,96
JEEP,GRAND CHEROKEE,2003,197,18,176,284
JEEP,GRAND CHEROKEE,2004,197,18,177,479
JEEP,GRAND CHEROKEE,2005,197,18,178,689
JEEP,GRAND CHEROKEE,2006,197,18,179,896
JEEP,GRAND CHEROKEE,2007,197,18,180,1106
JEEP,GRAND CHEROKEE,2008,197,18,181,1318
JEEP,GRAND CHEROKEE,2009,197,18,182,1536
JEEP,GRAND CHEROKEE,2010,197,18,183,1747
JEEP,GRAND CHEROKEE,2011,197,18,184,1934
JEEP,GRAND CHEROKEE,2012,197,18,185,2115
JEEP,GRAND CHEROKEE,2013,197,18,186,2306
JEEP,LIBERTY,2002,198,18,175,97
JEEP,LIBERTY,2004,198,18,177,480
JEEP,LIBERTY,2005,198,18,178,690
JEEP,LIBERTY,2007,198,18,180,1107
JEEP,LIBERTY,2008,198,18,181,1319
JEEP,LIBERTY,2009,198,18,182,1537
JEEP,LIBERTY,2010,198,18,183,1748
JEEP,LIBERTY,2011,198,18,184,1935
JEEP,LIBERTY,2012,198,18,185,2116
JEEP,PATRIOT,2008,199,18,181,1320
JEEP,PATRIOT,2009,199,18,182,1538
JEEP,PATRIOT,2010,199,18,183,1749
JEEP,PATRIOT,2011,199,18,184,1936
JEEP,PATRIOT,2012,199,18,185,2117
JEEP,PATRIOT,2013,199,18,186,2307
JEEP,WRANGLER,2002,200,18,175,98
JEEP,WRANGLER,2003,200,18,176,285
JEEP,WRANGLER,2005,200,18,178,691
JEEP,WRANGLER,2006,200,18,179,897
JEEP,WRANGLER,2007,200,18,180,1108
JEEP,WRANGLER,2008,200,18,181,1321
JEEP,WRANGLER,2009,200,18,182,1539
JEEP,WRANGLER,2010,200,18,183,1750
JEEP,WRANGLER,2011,200,18,184,1937
JEEP,WRANGLER,2012,200,18,185,2118
JEEP,WRANGLER,2013,200,18,186,2308
KIA,AMANTI,2005,201,19,190,692
KIA,AMANTI,2007,201,19,192,1109
KIA,AMANTI,2008,201,19,193,1322
KIA,AMANTI,2009,201,19,194,1540
KIA,BORREGO,2009,202,19,194,1541
KIA,FORTE,2010,203,19,195,1751
KIA,FORTE,2011,203,19,196,1938
KIA,FORTE,2012,203,19,197,2119
KIA,FORTE,2013,203,19,198,2309
KIA,OPTIMA,2003,204,19,188,286
KIA,OPTIMA,2004,204,19,189,481
KIA,OPTIMA,2005,204,19,190,693
KIA,OPTIMA,2006,204,19,191,898
KIA,OPTIMA,2007,204,19,192,1110
KIA,OPTIMA,2008,204,19,193,1323
KIA,OPTIMA,2009,204,19,194,1542
KIA,OPTIMA,2010,204,19,195,1752
KIA,OPTIMA,2011,204,19,196,1939
KIA,OPTIMA,2012,204,19,197,2120
KIA,OPTIMA,2013,204,19,198,2310
KIA,RIO,2002,205,19,187,99
KIA,RIO,2003,205,19,188,287
KIA,RIO,2004,205,19,189,482
KIA,RIO,2005,205,19,190,694
KIA,RIO,2006,205,19,191,899
KIA,RIO,2007,205,19,192,1111
KIA,RIO,2008,205,19,193,1324
KIA,RIO,2010,205,19,195,1753
KIA,RIO,2011,205,19,196,1940
KIA,RONDO,2008,206,19,193,1325
KIA,RONDO,2009,206,19,194,1543
KIA,SEDONA,2002,207,19,187,100
KIA,SEDONA,2003,207,19,188,288
KIA,SEDONA,2004,207,19,189,483
KIA,SEDONA,2005,207,19,190,695
KIA,SEDONA,2006,207,19,191,900
KIA,SEDONA,2007,207,19,192,1112
KIA,SEDONA,2008,207,19,193,1326
KIA,SEDONA,2010,207,19,195,1754
KIA,SEDONA,2011,207,19,196,1941
KIA,SEDONA,2012,207,19,197,2121
KIA,SORENTO,2003,208,19,188,289
KIA,SORENTO,2004,208,19,189,484
KIA,SORENTO,2005,208,19,190,696
KIA,SORENTO,2006,208,19,191,901
KIA,SORENTO,2007,208,19,192,1113
KIA,SORENTO,2008,208,19,193,1327
KIA,SORENTO,2011,208,19,196,1942
KIA,SORENTO,2012,208,19,197,2122
KIA,SORENTO,2013,208,19,198,2311
KIA,SOUL,2010,209,19,195,1755
KIA,SOUL,2011,209,19,196,1943
KIA,SOUL,2012,209,19,197,2123
KIA,SOUL,2013,209,19,198,2312
KIA,SPECTRA,2002,210,19,187,101
KIA,SPECTRA,2003,210,19,188,290
KIA,SPECTRA,2004,210,19,189,485
KIA,SPECTRA,2005,210,19,190,697
KIA,SPECTRA,2006,210,19,191,902
KIA,SPECTRA,2007,210,19,192,1114
KIA,SPECTRA,2008,210,19,193,1328
KIA,SPECTRA,2009,210,19,194,1544
KIA,SPORTAGE,2002,211,19,187,102
KIA,SPORTAGE,2006,211,19,191,903
KIA,SPORTAGE,2007,211,19,192,1115
KIA,SPORTAGE,2008,211,19,193,1329
KIA,SPORTAGE,2009,211,19,194,1545
KIA,SPORTAGE,2010,211,19,195,1756
KIA,SPORTAGE,2011,211,19,196,1944
KIA,SPORTAGE,2012,211,19,197,2124
KIA,SPORTAGE,2013,211,19,198,2313
LAND ROVER,DISCOVERY,2002,212,20,199,103
LAND ROVER,DISCOVERY,2003,212,20,200,291
LAND ROVER,DISCOVERY,2004,212,20,201,486
LAND ROVER,FREELANDER,2003,213,20,200,292
LAND ROVER,FREELANDER,2004,213,20,201,487
LAND ROVER,FREELANDER,2005,213,20,202,698
LAND ROVER,LR2,2008,214,20,205,1330
LAND ROVER,LR2,2009,214,20,206,1546
LAND ROVER,LR2,2010,214,20,207,1757
LAND ROVER,LR3,2005,215,20,202,699
LAND ROVER,LR3,2006,215,20,203,904
LAND ROVER,LR3,2008,215,20,205,1331
LAND ROVER,LR4,2010,216,20,207,1758
LAND ROVER,LR4,2011,216,20,208,1945
LAND ROVER,RANGE ROVER,2002,217,20,199,104
LAND ROVER,RANGE ROVER,2003,217,20,200,293
LAND ROVER,RANGE ROVER,2004,217,20,201,488
LAND ROVER,RANGE ROVER,2005,217,20,202,700
LAND ROVER,RANGE ROVER,2006,217,20,203,905
LAND ROVER,RANGE ROVER,2007,217,20,204,1116
LAND ROVER,RANGE ROVER,2008,217,20,205,1332
LAND ROVER,RANGE ROVER,2009,217,20,206,1547
LAND ROVER,RANGE ROVER,2010,217,20,207,1759
LAND ROVER,RANGE ROVER,2011,217,20,208,1946
LAND ROVER,RANGE ROVER,2012,217,20,209,2125
LAND ROVER,RANGE ROVER SPORT,2007,218,20,204,1117
LAND ROVER,RANGE ROVER SPORT,2008,218,20,205,1333
LAND ROVER,RANGE ROVER SPORT,2009,218,20,206,1548
LAND ROVER,RANGE ROVER SPORT,2010,218,20,207,1760
LAND ROVER,RANGE ROVER SPORT,2011,218,20,208,1947
LAND ROVER,RANGE ROVER SPORT,2012,218,20,209,2126
LEXUS,CT200,2011,219,21,219,1948
LEXUS,CT200,2012,219,21,220,2127
LEXUS,CT200,2013,219,21,221,2314
LEXUS,ES300,2002,220,21,210,105
LEXUS,ES300,2003,220,21,211,294
LEXUS,ES300,2013,220,21,221,2315
LEXUS,ES330,2004,221,21,212,489
LEXUS,ES330,2005,221,21,213,701
LEXUS,ES330,2006,221,21,214,906
LEXUS,ES350,2007,222,21,215,1118
LEXUS,ES350,2009,222,21,217,1549
LEXUS,ES350,2010,222,21,218,1761
LEXUS,ES350,2011,222,21,219,1949
LEXUS,ES350,2012,222,21,220,2128
LEXUS,ES350,2013,222,21,221,2316
LEXUS,GS300,2002,223,21,210,106
LEXUS,GS300,2003,223,21,211,295
LEXUS,GS300,2004,223,21,212,490
LEXUS,GS300,2005,223,21,213,702
LEXUS,GS300,2006,223,21,214,907
LEXUS,GS350,2007,224,21,215,1119
LEXUS,GS350,2008,224,21,216,1334
LEXUS,GS350,2009,224,21,217,1550
LEXUS,GS350,2010,224,21,218,1762
LEXUS,GS350,2013,224,21,221,2317
LEXUS,GS430/460,2002,225,21,210,107
LEXUS,GS430/460,2003,225,21,211,296
LEXUS,GS430/460,2004,225,21,212,491
LEXUS,GS430/460,2005,225,21,213,703
LEXUS,GS430/460,2006,225,21,214,908
LEXUS,GS430/460,2007,225,21,215,1120
LEXUS,GS430/460,2008,225,21,216,1335
LEXUS,GS450,2007,226,21,215,1121
LEXUS,GS450,2009,226,21,217,1551
LEXUS,GS450,2013,226,21,221,2318
LEXUS,GX460/470,2003,227,21,211,297
LEXUS,GX460/470,2004,227,21,212,492
LEXUS,GX460/470,2005,227,21,213,704
LEXUS,GX460/470,2006,227,21,214,909
LEXUS,GX460/470,2007,227,21,215,1122
LEXUS,GX460/470,2008,227,21,216,1336
LEXUS,GX460/470,2009,227,21,217,1552
LEXUS,GX460/470,2011,227,21,219,1950
LEXUS,HS250,2010,228,21,218,1763
LEXUS,IS250/350,2006,229,21,214,910
LEXUS,IS250/350,2007,229,21,215,1123
LEXUS,IS250/350,2008,229,21,216,1337
LEXUS,IS250/350,2009,229,21,217,1553
