,brand_name,ACURA,AUDI,BMW,BUICK,CADILLAC,CHEVROLET,CHRYSLER,DAEWOO,DODGE,FORD,GMC,HONDA,HUMMER,HYUNDAI,INFINITI,ISUZU,JAGUAR,JEEP,KIA,LAND ROVER,LEXUS,LINCOLN,MAZDA,MERCEDES-BENZ,MERCURY,MINI,MITSUBISHI,NISSAN,OLDSMOBILE,PONTIAC,PORSCHE,RAM,SAAB,SATURN,SCION,SUBARU,SUZUKI,TOYOTA,VOLKSWAGEN,VOLVO
20,LEXUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.995769682726204,2.4557532233035944,0.41348629639870044,3.0202376197546976,0.3616001200090006,0.21827903468305976,0.6834533099365832,0.5894213832575562,0.5292624593903366,0.23717248959020595,1.1300791716872411,0.08224370941166108,0.9874702853862584,0.3694108004982591,0.2865433697336217,0.40638942229610314,0.07716519562294787,0.8329561487589385,0.46070730625526146,1.7470799630360625
21,LINCOLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05400696864112,0.39506110370977654,1.6801289627257308,4.152151135493117,0.21574385425700798,0.8609510108888909,0.37372774753301624,1.0898237343717974,0.2131071572603371,0.37650134091760656,0.541923319468243,0.39720987562096144,0.2852502461019331,0.0,0.20083472611729603,0.254229893438361,0.4584326800727784,0.30023503283166325,0.935343865227834
22,MAZDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45845588235294,0.4205206502636204,0.9316833541927408,1.1268253917287439,1.383608657940388,1.1760542996492573,0.6899545847750864,1.0455961644183194,0.3575378542610947,0.08577131949672007,0.7544066975948113,0.8126485871484852,1.8428086361933307,1.2820565319623782,0.6840373070325899,1.184932242521582,1.3226070669658816,0.6377055968018275
23,MERCEDES-BENZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.427768014059758,0.349936805893131,0.4243973568890492,0.6814513963163821,0.41914843811502955,0.39578414142458385,0.3063462201776674,2.2788587313185187,0.16400561619056495,1.9233614223389683,0.24171574457031297,0.1904693674230128,0.3748091312196075,0.26928709450843613,0.3750718882897366,0.9616227338911508,2.017773303530295
24,MERCURY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5063829787234,0.13174145993991762,0.6470518890346624,0.6443646370481643,1.0647809762202753,0.8458540465301252,0.229906137964581,0.49637870006612467,0.5544035710794696,0.8360866787872832,0.38431585128969603,0.5723077514463089,0.3104850187949345,0.7181820492338973,0.33611418391828407,0.5272216484197478
25,MINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.87772925764193,0.8300065170477383,0.3857277394265758,0.5463395838684819,0.8680161612863732,0.8650762250923465,0.33958950368424834,1.1378588576740205,0.2859976266594055,2.1691189423228474,0.7970536837828349,0.3186199974533171,0.46755853465877767,1.4110391008081995,0.6011503511821484
26,MITSUBISHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.02144772117963,0.9980021998070596,1.0062608421384638,0.6968832575557538,0.6276704660248392,0.8339517034176179,0.4366113914332284,1.0974104642259357,0.7263878690596131,1.2619922937388444,1.0758763720977287,0.9681969365626917,0.5967808505592735,0.811955889880875
27,NISSAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.464105606644914,0.389698466155967,0.4150326685875914,0.32054549048754993,0.9689029505888758,0.3478384909027227,0.4371411365655849,0.763558414124218,0.6753968770776406,0.8928401515702747,1.31948366563633,0.7700369517898122,0.45329696756745863
28,OLDSMOBILE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.33529411764704,2.968143950606842,0.317811426009862,0.6861705559737605,0.5747860553103324,1.4447085993750848,0.0,0.33905627291567036,0.0,0.44835274041357154,0.6335842236962306,0.4858709308966305
29,PONTIAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.871315600287566,0.6214572816296368,0.7547382822716417,0.35123518836361073,1.3065732696001846,0.2921739847152074,0.41437502800621107,0.3934075094364285,0.6457992383999529,0.43362486050238075,0.17814103145742743
30,PORSCHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.02794242167654,0.09877137554237028,0.3309521740990906,0.2495516970978131,0.3441270217941181,0.46365442909297844,0.37068914182968465,0.1429066736409533,0.7843354234071881,0.8042994664715601
31,RAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.64899451553929,0.1786355199319132,0.17959814398081494,0.24766240873787537,0.2107479575709834,0.20008403862013605,0.8161448421735685,0.11814550423586019,0.07550096732397366
32,SAAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.71362940275651,0.5265553547492653,0.6223798051130988,1.9860493781048072,0.16760485317797003,0.2584575521745266,1.3855409976082962,5.565565946564772
33,SATURN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.12009237875289,0.7300226043551383,0.5102809958045693,0.758286160220885,0.5532297093852714,0.5306694652667429,0.41330822066264566
34,SCION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.47133757961782,0.6118849935845432,1.6265855284002142,1.6529352622769071,0.7317830524219735,0.35073485457506237
35,SUBARU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.81978319783198,0.939238217425056,0.7770521749586098,1.4302863369619516,1.2684435323317633
36,SUZUKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.44596912521442,0.9525161135470879,0.36950023337344495,0.28335525987110527
37,TOYOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.444283276450512,0.5992020081441144,0.5039045362669405
38,VOLKSWAGEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.541863605671846,1.728926269969779
39,VOLVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.29902912621359
